#    n1        m1        n2        m2     count        mJ       sum-1               T
      8         0         0         4     88812         4      0.3775E-14       0.000    
      0         0         7         6     88924         6     -0.1221E-14       0.000    
      1         0         6         6     89036         6     -0.2665E-14       0.000    
      2         0         5         6     89148         6     -0.2887E-14      0.4000E-02
      3         0         4         6     89260         6      0.6661E-15       0.000    
      4         0         3         6     89372         6     -0.2109E-14      0.4001E-02
      5         0         2         6     89484         6     -0.4219E-14      0.4000E-02
      6         0         1         6     89596         6     -0.6661E-15      0.4000E-02
      7         0         0         6     89708         6     -0.6661E-15       0.000    
      0         0         6         8     89813         8     -0.2220E-15       0.000    
      1         0         5         8     89918         8     -0.2554E-14       0.000    
      2         0         4         8     90023         8     -0.7772E-15      0.4000E-02
      3         0         3         8     90128         8     -0.2220E-14       0.000    
      4         0         2         8     90233         8     -0.2776E-14      0.4001E-02
      5         0         1         8     90338         8     -0.2331E-14       0.000    
      6         0         0         8     90443         8      0.3553E-14      0.4000E-02
      0         0         5        10     90539        10       0.000           0.000    
      1         0         4        10     90635        10     -0.1998E-14       0.000    
      2         0         3        10     90731        10     -0.1776E-14       0.000    
      3         0         2        10     90827        10     -0.1776E-14       0.000    
      4         0         1        10     90923        10     -0.3331E-15      0.4000E-02
      5         0         0        10     91019        10      0.2442E-14       0.000    
      0         0         4        12     91104        12     -0.2554E-14       0.000    
      1         0         3        12     91189        12     -0.2776E-14       0.000    
      2         0         2        12     91274        12     -0.4108E-14       0.000    
      3         0         1        12     91359        12     -0.6661E-15       0.000    
      4         0         0        12     91444        12      0.1332E-14       0.000    
      0         0         3        14     91516        14     -0.4219E-14       0.000    
      1         0         2        14     91588        14     -0.2442E-14      0.4000E-02
      2         0         1        14     91660        14     -0.9992E-15       0.000    
      3         0         0        14     91732        14     -0.6661E-15       0.000    
      0         0         2        16     91789        16     -0.5218E-14       0.000    
      1         0         1        16     91846        16     -0.1665E-14       0.000    
      2         0         0        16     91903        16     -0.1665E-14       0.000    
      0         0         1        18     91943        18     -0.5773E-14       0.000    
      1         0         0        18     91983        18     -0.5884E-14       0.000    
      0         0         0        20     92004        20     -0.6883E-14       0.000    
      0         1         0       -19     92044       -18     -0.4885E-14       0.000    
      0         1         1       -17     92101       -16     -0.6439E-14       0.000    
      1         1         0       -17     92158       -16       0.000           0.000    
      0         1         2       -15     92230       -14     -0.6661E-15       0.000    
      1         1         1       -15     92302       -14     -0.1998E-14       0.000    
      2         1         0       -15     92374       -14       0.000           0.000    
      0         1         3       -13     92459       -12      0.8882E-15       0.000    
      1         1         2       -13     92544       -12     -0.5218E-14       0.000    
      2         1         1       -13     92629       -12      0.8882E-15       0.000    
      3         1         0       -13     92714       -12     -0.5551E-15       0.000    
      0         1         4       -11     92810       -10     -0.1887E-14       0.000    
      1         1         3       -11     92906       -10     -0.3664E-14      0.4001E-02
      2         1         2       -11     93002       -10     -0.1554E-14       0.000    
      3         1         1       -11     93098       -10       0.000           0.000    
      4         1         0       -11     93194       -10     -0.2109E-14       0.000    
      0         1         5        -9     93299        -8     -0.2998E-14       0.000    
      1         1         4        -9     93404        -8     -0.3331E-14       0.000    
      2         1         3        -9     93509        -8      0.8882E-15       0.000    
      3         1         2        -9     93614        -8     -0.5329E-14      0.4000E-02
      4         1         1        -9     93719        -8     -0.7772E-15       0.000    
      5         1         0        -9     93824        -8      0.2220E-15       0.000    
      0         1         6        -7     93936        -6     -0.3331E-14       0.000    
      1         1         5        -7     94048        -6     -0.3331E-14      0.4000E-02
      2         1         4        -7     94160        -6       0.000           0.000    
      3         1         3        -7     94272        -6     -0.1665E-14       0.000    
      4         1         2        -7     94384        -6     -0.1887E-14      0.4000E-02
      5         1         1        -7     94496        -6      0.2220E-15       0.000    
      6         1         0        -7     94608        -6     -0.1554E-14      0.4001E-02
      0         1         7        -5     94725        -4     -0.7772E-15       0.000    
      1         1         6        -5     94842        -4     -0.4774E-14       0.000    
      2         1         5        -5     94959        -4      0.4441E-15       0.000    
      3         1         4        -5     95076        -4     -0.6661E-15      0.4000E-02
      4         1         3        -5     95193        -4      0.6661E-15      0.4000E-02
      5         1         2        -5     95310        -4     -0.4663E-14      0.4000E-02
      6         1         1        -5     95427        -4     -0.1110E-15       0.000    
      7         1         0        -5     95544        -4     -0.5551E-15       0.000    
      0         1         8        -3     95664        -2     -0.3553E-14       0.000    
      1         1         7        -3     95784        -2     -0.1776E-14      0.4001E-02
      2         1         6        -3     95904        -2     -0.2665E-14       0.000    
      3         1         5        -3     96024        -2      0.1554E-14      0.4000E-02
      4         1         4        -3     96144        -2     -0.3331E-14      0.4000E-02
      5         1         3        -3     96264        -2      0.2220E-14      0.4000E-02
      6         1         2        -3     96384        -2      0.1332E-14      0.4001E-02
      7         1         1        -3     96504        -2      0.1110E-14       0.000    
      8         1         0        -3     96624        -2      0.2220E-14      0.4000E-02
      0         1         9        -1     96745         0      0.2220E-15       0.000    
      1         1         8        -1     96866         0     -0.4219E-14       0.000    
      2         1         7        -1     96987         0     -0.2998E-14       0.000    
      3         1         6        -1     97108         0     -0.6661E-15      0.4000E-02
      4         1         5        -1     97229         0     -0.7105E-14      0.8001E-02
      5         1         4        -1     97350         0     -0.5551E-14      0.4000E-02
      6         1         3        -1     97471         0      0.1998E-14      0.4000E-02
      7         1         2        -1     97592         0      0.8882E-15      0.4000E-02
      8         1         1        -1     97713         0      0.1554E-14       0.000    
      9         1         0        -1     97834         0      0.7550E-14      0.4001E-02
      0         1         9         1     97954         2      0.6661E-15       0.000    
      1         1         8         1     98074         2     -0.4885E-14       0.000    
      2         1         7         1     98194         2     -0.3664E-14       0.000    
      3         1         6         1     98314         2     -0.8882E-15      0.4000E-02
      4         1         5         1     98434         2     -0.6883E-14      0.8000E-02
      5         1         4         1     98554         2     -0.5662E-14      0.4001E-02
      6         1         3         1     98674         2      0.1998E-14      0.4000E-02
      7         1         2         1     98794         2      0.4441E-15      0.4000E-02
      8         1         1         1     98914         2      0.6661E-15      0.4000E-02
      9         1         0         1     99034         2      0.7550E-14       0.000    
      0         1         8         3     99151         4     -0.3331E-14       0.000    
      1         1         7         3     99268         4     -0.2220E-14       0.000    
      2         1         6         3     99385         4     -0.1221E-14       0.000    
      3         1         5         3     99502         4     -0.2331E-14      0.4001E-02
      4         1         4         3     99619         4     -0.6772E-14      0.8000E-02
      5         1         3         3     99736         4     -0.1998E-14      0.4000E-02
      6         1         2         3     99853         4     -0.1110E-14      0.4001E-02
      7         1         1         3     99970         4      0.1554E-14      0.4000E-02
      8         1         0         3    100087         4      0.2665E-14       0.000    
      0         1         7         5    100199         6     -0.6661E-15       0.000    
      1         1         6         5    100311         6     -0.6550E-14       0.000    
      2         1         5         5    100423         6      0.1110E-14      0.4000E-02
      3         1         4         5    100535         6     -0.2665E-14       0.000    
      4         1         3         5    100647         6     -0.5551E-15      0.4000E-02
      5         1         2         5    100759         6      0.8882E-15      0.8001E-02
      6         1         1         5    100871         6      0.2665E-14       0.000    
      7         1         0         5    100983         6      0.2220E-15      0.4000E-02
      0         1         6         7    101088         8     -0.3331E-14       0.000    
      1         1         5         7    101193         8     -0.3442E-14       0.000    
      2         1         4         7    101298         8     -0.1887E-14       0.000    
      3         1         3         7    101403         8     -0.7772E-15      0.4000E-02
      4         1         2         7    101508         8      0.2665E-14      0.4001E-02
      5         1         1         7    101613         8      0.4441E-15      0.4000E-02
      6         1         0         7    101718         8     -0.1110E-14       0.000    
      0         1         5         9    101814        10     -0.2887E-14       0.000    
      1         1         4         9    101910        10     -0.4108E-14       0.000    
      2         1         3         9    102006        10      0.3109E-14       0.000    
      3         1         2         9    102102        10     -0.4663E-14      0.4000E-02
      4         1         1         9    102198        10      0.6661E-15       0.000    
      5         1         0         9    102294        10      0.1110E-14      0.4000E-02
      0         1         4        11    102379        12     -0.1887E-14       0.000    
      1         1         3        11    102464        12     -0.3775E-14       0.000    
      2         1         2        11    102549        12     -0.6661E-15       0.000    
      3         1         1        11    102634        12      0.8882E-15       0.000    
      4         1         0        11    102719        12     -0.1665E-14      0.4001E-02
      0         1         3        13    102791        14      0.1554E-14       0.000    
      1         1         2        13    102863        14     -0.5551E-14       0.000    
      2         1         1        13    102935        14       0.000           0.000    
      3         1         0        13    103007        14     -0.9992E-15       0.000    
      0         1         2        15    103064        16     -0.6661E-15       0.000    
      1         1         1        15    103121        16     -0.2554E-14       0.000    
      2         1         0        15    103178        16      0.1332E-14       0.000    
      0         1         1        17    103218        18     -0.6328E-14       0.000    
      1         1         0        17    103258        18     -0.2109E-14       0.000    
      0         1         0        19    103279        20     -0.4663E-14       0.000    
      0         2         0       -18    103336       -16     -0.4219E-14       0.000    
      0         2         1       -16    103408       -14     -0.5551E-15       0.000    
      1         2         0       -16    103480       -14      0.2220E-14       0.000    
      0         2         2       -14    103565       -12     -0.1887E-14       0.000    
      1         2         1       -14    103650       -12     -0.1998E-14       0.000    
      2         2         0       -14    103735       -12      0.1110E-14       0.000    
      0         2         3       -12    103831       -10     -0.3886E-14       0.000    
      1         2         2       -12    103927       -10     -0.3220E-14      0.4000E-02
      2         2         1       -12    104023       -10     -0.2554E-14       0.000    
      3         2         0       -12    104119       -10     -0.4441E-15       0.000    
      0         2         4       -10    104224        -8     -0.4219E-14       0.000    
      1         2         3       -10    104329        -8     -0.3109E-14       0.000    
      2         2         2       -10    104434        -8     -0.7772E-15       0.000    
      3         2         1       -10    104539        -8     -0.1332E-14       0.000    
      4         2         0       -10    104644        -8     -0.6661E-15      0.4000E-02
      0         2         5        -8    104756        -6     -0.4552E-14       0.000    
      1         2         4        -8    104868        -6     -0.1887E-14       0.000    
      2         2         3        -8    104980        -6     -0.4330E-14       0.000    
      3         2         2        -8    105092        -6      0.1776E-14       0.000    
      4         2         1        -8    105204        -6      0.1332E-14      0.4000E-02
      5         2         0        -8    105316        -6     -0.8882E-15       0.000    
      0         2         6        -6    105433        -4     -0.3886E-14       0.000    
      1         2         5        -6    105550        -4     -0.3109E-14       0.000    
      2         2         4        -6    105667        -4     -0.2554E-14      0.4001E-02
      3         2         3        -6    105784        -4     -0.5218E-14       0.000    
      4         2         2        -6    105901        -4      0.4441E-15      0.4000E-02
      5         2         1        -6    106018        -4     -0.3442E-14      0.4000E-02
      6         2         0        -6    106135        -4      0.2887E-14       0.000    
      0         2         7        -4    106255        -2     -0.3886E-14       0.000    
      1         2         6        -4    106375        -2      0.4441E-15       0.000    
      2         2         5        -4    106495        -2     -0.1776E-14      0.4000E-02
      3         2         4        -4    106615        -2     -0.2331E-14       0.000    
      4         2         3        -4    106735        -2     -0.7772E-15      0.4001E-02
      5         2         2        -4    106855        -2     -0.1332E-14      0.4000E-02
      6         2         1        -4    106975        -2      0.2887E-14      0.4000E-02
      7         2         0        -4    107095        -2      0.4219E-14       0.000    
      0         2         8        -2    107216         0     -0.5551E-15       0.000    
      1         2         7        -2    107337         0     -0.1110E-14       0.000    
      2         2         6        -2    107458         0      0.1110E-14      0.4000E-02
      3         2         5        -2    107579         0     -0.1332E-14      0.4001E-02
      4         2         4        -2    107700         0       0.000          0.4000E-02
      5         2         3        -2    107821         0     -0.2220E-15      0.4000E-02
      6         2         2        -2    107942         0      0.3997E-14      0.4000E-02
      7         2         1        -2    108063         0      0.3553E-14      0.4001E-02
      8         2         0        -2    108184         0      0.6217E-14       0.000    
      0         2         9         0    108304         2     -0.2887E-14       0.000    
      1         2         8         0    108424         2     -0.2220E-14       0.000    
      2         2         7         0    108544         2     -0.3220E-14      0.4000E-02
      3         2         6         0    108664         2     -0.7772E-15      0.4000E-02
      4         2         5         0    108784         2     -0.5107E-14      0.4000E-02
      5         2         4         0    108904         2     -0.3220E-14      0.8001E-02
      6         2         3         0    109024         2      0.1776E-14      0.4000E-02
      7         2         2         0    109144         2      0.2442E-14       0.000    
      8         2         1         0    109264         2      0.7994E-14       0.000    
      9         2         0         0    109384         2      0.7550E-14       0.000    
      0         2         8         2    109501         4     -0.1110E-14      0.4000E-02
      1         2         7         2    109618         4     -0.1332E-14       0.000    
      2         2         6         2    109735         4     -0.5551E-15      0.4001E-02
      3         2         5         2    109852         4     -0.1132E-13      0.4000E-02
      4         2         4         2    109969         4     -0.7550E-14      0.4000E-02
      5         2         3         2    110086         4     -0.9548E-14      0.4000E-02
      6         2         2         2    110203         4      0.3775E-14      0.4001E-02
      7         2         1         2    110320         4      0.3997E-14      0.4000E-02
      8         2         0         2    110437         4      0.5551E-14       0.000    
      0         2         7         4    110549         6     -0.4219E-14       0.000    
      1         2         6         4    110661         6      0.1332E-14       0.000    
      2         2         5         4    110773         6     -0.6106E-14      0.4000E-02
      3         2         4         4    110885         6     -0.6439E-14      0.4000E-02
      4         2         3         4    110997         6     -0.2109E-14      0.4001E-02
      5         2         2         4    111109         6     -0.9992E-15      0.8000E-02
      6         2         1         4    111221         6      0.2220E-14       0.000    
      7         2         0         4    111333         6      0.3775E-14      0.4000E-02
      0         2         6         6    111438         8     -0.4552E-14       0.000    
      1         2         5         6    111543         8     -0.2331E-14       0.000    
      2         2         4         6    111648         8     -0.1554E-14       0.000    
      3         2         3         6    111753         8      0.8882E-15      0.4001E-02
      4         2         2         6    111858         8     -0.1110E-14      0.4000E-02
      5         2         1         6    111963         8     -0.1332E-14      0.4000E-02
      6         2         0         6    112068         8      0.5329E-14      0.4000E-02
      0         2         5         8    112164        10     -0.4441E-14       0.000    
      1         2         4         8    112260        10     -0.1221E-14       0.000    
      2         2         3         8    112356        10     -0.3997E-14       0.000    
      3         2         2         8    112452        10      0.6661E-15      0.4001E-02
      4         2         1         8    112548        10     -0.2220E-14       0.000    
      5         2         0         8    112644        10     -0.4552E-14      0.4000E-02
      0         2         4        10    112729        12     -0.4441E-14       0.000    
      1         2         3        10    112814        12     -0.1776E-14       0.000    
      2         2         2        10    112899        12      0.1776E-14       0.000    
      3         2         1        10    112984        12     -0.2331E-14      0.4000E-02
      4         2         0        10    113069        12     -0.1110E-14       0.000    
      0         2         3        12    113141        14     -0.4219E-14       0.000    
      1         2         2        12    113213        14     -0.5440E-14       0.000    
      2         2         1        12    113285        14     -0.2220E-14       0.000    
      3         2         0        12    113357        14     -0.1776E-14       0.000    
      0         2         2        14    113414        16     -0.2109E-14       0.000    
      1         2         1        14    113471        16     -0.3331E-14       0.000    
      2         2         0        14    113528        16      0.2887E-14      0.4000E-02
      0         2         1        16    113568        18     -0.2331E-14       0.000    
      1         2         0        16    113608        18      0.1332E-14       0.000    
      0         2         0        18    113629        20     -0.3220E-14       0.000    
      0         3         0       -17    113701       -14     -0.2887E-14       0.000    
      0         3         1       -15    113786       -12      0.1998E-14       0.000    
      1         3         0       -15    113871       -12     -0.4441E-15       0.000    
      0         3         2       -13    113967       -10     -0.3331E-14       0.000    
      1         3         1       -13    114063       -10     -0.8882E-15       0.000    
      2         3         0       -13    114159       -10      0.4441E-15       0.000    
      0         3         3       -11    114264        -8     -0.2887E-14       0.000    
      1         3         2       -11    114369        -8     -0.2442E-14       0.000    
      2         3         1       -11    114474        -8      0.1554E-14       0.000    
      3         3         0       -11    114579        -8     -0.2109E-14       0.000    
      0         3         4        -9    114691        -6     -0.2331E-14       0.000    
      1         3         3        -9    114803        -6     -0.2109E-14      0.4001E-02
      2         3         2        -9    114915        -6     -0.2220E-14       0.000    
      3         3         1        -9    115027        -6      0.5329E-14       0.000    
      4         3         0        -9    115139        -6      0.8882E-15       0.000    
      0         3         5        -7    115256        -4     -0.1110E-14       0.000    
      1         3         4        -7    115373        -4     -0.2442E-14      0.4000E-02
      2         3         3        -7    115490        -4     -0.1554E-14       0.000    
      3         3         2        -7    115607        -4      0.1110E-14       0.000    
      4         3         1        -7    115724        -4      0.1554E-14      0.4000E-02
      5         3         0        -7    115841        -4      0.1554E-14       0.000    
      0         3         6        -5    115961        -2     -0.3331E-14       0.000    
      1         3         5        -5    116081        -2     -0.2220E-15       0.000    
      2         3         4        -5    116201        -2     -0.1443E-14      0.4000E-02
      3         3         3        -5    116321        -2     -0.5773E-14      0.4001E-02
      4         3         2        -5    116441        -2     -0.7550E-14       0.000    
      5         3         1        -5    116561        -2      0.3331E-14      0.4000E-02
      6         3         0        -5    116681        -2      0.1110E-14       0.000    
      0         3         7        -3    116802         0     -0.5551E-15       0.000    
      1         3         6        -3    116923         0     -0.2887E-14       0.000    
      2         3         5        -3    117044         0      0.8882E-15      0.4000E-02
      3         3         4        -3    117165         0     -0.1776E-14      0.4000E-02
      4         3         3        -3    117286         0     -0.1221E-14      0.4001E-02
      5         3         2        -3    117407         0      0.3553E-14      0.4000E-02
      6         3         1        -3    117528         0      0.1332E-14       0.000    
      7         3         0        -3    117649         0      0.4885E-14      0.4000E-02
      0         3         8        -1    117769         2     -0.3331E-14       0.000    
      1         3         7        -1    117889         2     -0.2665E-14       0.000    
      2         3         6        -1    118009         2     -0.9992E-15      0.4000E-02
      3         3         5        -1    118129         2      0.1998E-14      0.4001E-02
      4         3         4        -1    118249         2     -0.1110E-14      0.4000E-02
      5         3         3        -1    118369         2      0.3553E-14      0.4000E-02
      6         3         2        -1    118489         2      0.1554E-14      0.4000E-02
      7         3         1        -1    118609         2      0.3997E-14       0.000    
      8         3         0        -1    118729         2      0.3331E-14       0.000    
      0         3         8         1    118846         4     -0.3109E-14      0.4001E-02
      1         3         7         1    118963         4     -0.2442E-14       0.000    
      2         3         6         1    119080         4     -0.3553E-14      0.4000E-02
      3         3         5         1    119197         4     -0.3553E-14      0.4000E-02
      4         3         4         1    119314         4     -0.4885E-14      0.4000E-02
      5         3         3         1    119431         4      0.1110E-14      0.8001E-02
      6         3         2         1    119548         4      0.1998E-14       0.000    
      7         3         1         1    119665         4      0.3331E-14      0.4000E-02
      8         3         0         1    119782         4      0.3553E-14       0.000    
      0         3         7         3    119894         6     -0.1221E-14       0.000    
      1         3         6         3    120006         6     -0.3220E-14       0.000    
      2         3         5         3    120118         6     -0.1998E-14      0.4000E-02
      3         3         4         3    120230         6     -0.3442E-14      0.4001E-02
      4         3         3         3    120342         6     -0.2554E-14      0.8000E-02
      5         3         2         3    120454         6      0.1554E-14      0.4000E-02
      6         3         1         3    120566         6      0.1332E-14       0.000    
      7         3         0         3    120678         6      0.4441E-14      0.4001E-02
      0         3         6         5    120783         8     -0.4552E-14       0.000    
      1         3         5         5    120888         8     -0.2109E-14       0.000    
      2         3         4         5    120993         8     -0.1221E-14      0.4000E-02
      3         3         3         5    121098         8     -0.6994E-14      0.4000E-02
      4         3         2         5    121203         8     -0.5995E-14      0.4000E-02
      5         3         1         5    121308         8      0.4441E-14      0.4001E-02
      6         3         0         5    121413         8     -0.8882E-15       0.000    
      0         3         5         7    121509        10     -0.2331E-14       0.000    
      1         3         4         7    121605        10     -0.1443E-14      0.4000E-02
      2         3         3         7    121701        10     -0.8882E-15       0.000    
      3         3         2         7    121797        10     -0.4663E-14      0.4000E-02
      4         3         1         7    121893        10     -0.2109E-14      0.4000E-02
      5         3         0         7    121989        10      0.4441E-15       0.000    
      0         3         4         9    122074        12     -0.2442E-14       0.000    
      1         3         3         9    122159        12      0.1110E-14       0.000    
      2         3         2         9    122244        12     -0.1221E-14      0.4001E-02
      3         3         1         9    122329        12      0.2887E-14       0.000    
      4         3         0         9    122414        12     -0.1332E-14       0.000    
      0         3         3        11    122486        14     -0.2442E-14       0.000    
      1         3         2        11    122558        14     -0.3553E-14      0.4000E-02
      2         3         1        11    122630        14     -0.6661E-15       0.000    
      3         3         0        11    122702        14     -0.1554E-14       0.000    
      0         3         2        13    122759        16     -0.3220E-14       0.000    
      1         3         1        13    122816        16     -0.2776E-14       0.000    
      2         3         0        13    122873        16      0.2220E-15       0.000    
      0         3         1        15    122913        18      0.6661E-15       0.000    
      1         3         0        15    122953        18      0.2887E-14       0.000    
      0         3         0        17    122974        20     -0.5773E-14       0.000    
      0         4         0       -16    123059       -12     -0.1110E-14       0.000    
      0         4         1       -14    123155       -10     -0.7772E-15       0.000    
      1         4         0       -14    123251       -10     -0.8882E-15       0.000    
      0         4         2       -12    123356        -8     -0.3553E-14      0.4000E-02
      1         4         1       -12    123461        -8     -0.1221E-14       0.000    
      2         4         0       -12    123566        -8      0.1110E-14       0.000    
      0         4         3       -10    123678        -6     -0.1998E-14       0.000    
      1         4         2       -10    123790        -6     -0.2220E-14       0.000    
      2         4         1       -10    123902        -6       0.000           0.000    
      3         4         0       -10    124014        -6      0.1332E-14       0.000    
      0         4         4        -8    124131        -4     -0.1887E-14       0.000    
      1         4         3        -8    124248        -4     -0.3331E-14      0.4000E-02
      2         4         2        -8    124365        -4      0.1332E-14       0.000    
      3         4         1        -8    124482        -4      0.2220E-14       0.000    
      4         4         0        -8    124599        -4      0.1776E-14       0.000    
      0         4         5        -6    124719        -2     -0.2220E-14       0.000    
      1         4         4        -6    124839        -2     -0.1332E-14      0.4001E-02
      2         4         3        -6    124959        -2     -0.4219E-14       0.000    
      3         4         2        -6    125079        -2     -0.8882E-15      0.4000E-02
      4         4         1        -6    125199        -2      0.2442E-14       0.000    
      5         4         0        -6    125319        -2      0.2220E-15       0.000    
      0         4         6        -4    125440         0      0.1110E-14       0.000    
      1         4         5        -4    125561         0     -0.4885E-14      0.4000E-02
      2         4         4        -4    125682         0     -0.2776E-14       0.000    
      3         4         3        -4    125803         0     -0.5884E-14      0.4000E-02
      4         4         2        -4    125924         0     -0.1776E-14      0.4001E-02
      5         4         1        -4    126045         0     -0.1776E-14       0.000    
      6         4         0        -4    126166         0      0.6439E-14      0.4000E-02
      0         4         7        -2    126286         2     -0.8882E-15       0.000    
      1         4         6        -2    126406         2     -0.6661E-15       0.000    
      2         4         5        -2    126526         2     -0.3442E-14      0.4000E-02
      3         4         4        -2    126646         2      0.2220E-15      0.4000E-02
      4         4         3        -2    126766         2     -0.1554E-14      0.4001E-02
      5         4         2        -2    126886         2      0.6661E-15      0.4000E-02
      6         4         1        -2    127006         2      0.6217E-14       0.000    
      7         4         0        -2    127126         2      0.2442E-14       0.000    
      0         4         8         0    127243         4     -0.1332E-14       0.000    
      1         4         7         0    127360         4     -0.1110E-14      0.4000E-02
      2         4         6         0    127477         4     -0.7772E-15      0.4000E-02
      3         4         5         0    127594         4      0.1332E-14      0.4001E-02
      4         4         4         0    127711         4      0.2442E-14      0.4000E-02
      5         4         3         0    127828         4      0.6661E-15      0.4000E-02
      6         4         2         0    127945         4      0.7994E-14      0.4000E-02
      7         4         1         0    128062         4      0.4219E-14       0.000    
      8         4         0         0    128179         4      0.6217E-14       0.000    
      0         4         7         2    128291         6     -0.7772E-15       0.000    
      1         4         6         2    128403         6     -0.1998E-14      0.4001E-02
      2         4         5         2    128515         6     -0.1665E-14      0.4000E-02
      3         4         4         2    128627         6     -0.1443E-14      0.4000E-02
      4         4         3         2    128739         6     -0.2665E-14      0.4000E-02
      5         4         2         2    128851         6     -0.2220E-14      0.4001E-02
      6         4         1         2    128963         6      0.5773E-14      0.4000E-02
      7         4         0         2    129075         6      0.2220E-14       0.000    
      0         4         6         4    129180         8     -0.2220E-15       0.000    
      1         4         5         4    129285         8     -0.3331E-14      0.4000E-02
      2         4         4         4    129390         8     -0.3331E-14      0.4000E-02
      3         4         3         4    129495         8     -0.1055E-13      0.4001E-02
      4         4         2         4    129600         8     -0.1998E-14      0.4000E-02
      5         4         1         4    129705         8      0.6661E-15      0.4000E-02
      6         4         0         4    129810         8      0.5773E-14       0.000    
      0         4         5         6    129906        10     -0.4219E-14       0.000    
      1         4         4         6    130002        10      0.4441E-15      0.4000E-02
      2         4         3         6    130098        10     -0.6106E-14       0.000    
      3         4         2         6    130194        10     -0.5995E-14      0.4001E-02
      4         4         1         6    130290        10      0.6661E-15      0.4000E-02
      5         4         0         6    130386        10     -0.6661E-15       0.000    
      0         4         4         8    130471        12     -0.5551E-15       0.000    
      1         4         3         8    130556        12     -0.2331E-14      0.4000E-02
      2         4         2         8    130641        12      0.2220E-15       0.000    
      3         4         1         8    130726        12     -0.5662E-14      0.4000E-02
      4         4         0         8    130811        12     -0.3331E-14       0.000    
      0         4         3        10    130883        14     -0.2109E-14       0.000    
      1         4         2        10    130955        14      0.4441E-15       0.000    
      2         4         1        10    131027        14      0.1088E-13      0.4001E-02
      3         4         0        10    131099        14     -0.5551E-15       0.000    
      0         4         2        12    131156        16     -0.1554E-14       0.000    
      1         4         1        12    131213        16     -0.1887E-14       0.000    
      2         4         0        12    131270        16     -0.5440E-14       0.000    
      0         4         1        14    131310        18      0.2442E-14       0.000    
      1         4         0        14    131350        18     -0.1776E-14       0.000    
      0         4         0        16    131371        20     -0.1055E-13       0.000    
      0         5         0       -15    131467       -10      0.1998E-14       0.000    
      0         5         1       -13    131572        -8     -0.1665E-14       0.000    
      1         5         0       -13    131677        -8     -0.1110E-14       0.000    
      0         5         2       -11    131789        -6     -0.2998E-14       0.000    
      1         5         1       -11    131901        -6     -0.8882E-15      0.4000E-02
      2         5         0       -11    132013        -6      0.2220E-14       0.000    
      0         5         3        -9    132130        -4     -0.3331E-15       0.000    
      1         5         2        -9    132247        -4     -0.3331E-15       0.000    
      2         5         1        -9    132364        -4      0.2220E-15       0.000    
      3         5         0        -9    132481        -4       0.000           0.000    
      0         5         4        -7    132601        -2     -0.1887E-14       0.000    
      1         5         3        -7    132721        -2      0.2665E-14      0.4000E-02
      2         5         2        -7    132841        -2      0.2220E-14       0.000    
      3         5         1        -7    132961        -2      0.1776E-14       0.000    
      4         5         0        -7    133081        -2      0.2665E-14      0.4000E-02
      0         5         5        -5    133202         0     -0.2442E-14       0.000    
      1         5         4        -5    133323         0     -0.7772E-15       0.000    
      2         5         3        -5    133444         0     -0.1665E-14      0.4001E-02
      3         5         2        -5    133565         0     -0.5551E-15       0.000    
      4         5         1        -5    133686         0      0.1776E-14      0.4000E-02
      5         5         0        -5    133807         0      0.1776E-14       0.000    
      0         5         6        -3    133927         2     -0.2998E-14       0.000    
      1         5         5        -3    134047         2      0.6661E-15       0.000    
      2         5         4        -3    134167         2     -0.7661E-14      0.4000E-02
      3         5         3        -3    134287         2     -0.5662E-14      0.4000E-02
      4         5         2        -3    134407         2      0.1332E-14      0.4001E-02
      5         5         1        -3    134527         2      0.3553E-14       0.000    
      6         5         0        -3    134647         2      0.1998E-14       0.000    
      0         5         7        -1    134764         4     -0.4885E-14       0.000    
      1         5         6        -1    134881         4     -0.2442E-14      0.4000E-02
      2         5         5        -1    134998         4     -0.5662E-14      0.4000E-02
      3         5         4        -1    135115         4      0.2665E-14      0.4000E-02
      4         5         3        -1    135232         4      0.1776E-14      0.4001E-02
      5         5         2        -1    135349         4      0.5107E-14      0.4000E-02
      6         5         1        -1    135466         4      0.6661E-15       0.000    
      7         5         0        -1    135583         4      0.5995E-14       0.000    
      0         5         7         1    135695         6     -0.3775E-14       0.000    
      1         5         6         1    135807         6       0.000          0.4000E-02
      2         5         5         1    135919         6      0.2220E-15      0.4000E-02
      3         5         4         1    136031         6      0.2220E-15      0.4001E-02
      4         5         3         1    136143         6     -0.1110E-15      0.4000E-02
      5         5         2         1    136255         6      0.4441E-14      0.4000E-02
      6         5         1         1    136367         6       0.000           0.000    
      7         5         0         1    136479         6      0.5995E-14      0.4000E-02
      0         5         6         3    136584         8     -0.5662E-14       0.000    
      1         5         5         3    136689         8      0.2220E-14       0.000    
      2         5         4         3    136794         8     -0.7105E-14      0.4001E-02
      3         5         3         3    136899         8     -0.5107E-14      0.8000E-02
      4         5         2         3    137004         8      0.3109E-14      0.4000E-02
      5         5         1         3    137109         8      0.1110E-14       0.000    
      6         5         0         3    137214         8      0.1110E-14      0.4001E-02
      0         5         5         5    137310        10     -0.3220E-14       0.000    
      1         5         4         5    137406        10     -0.3775E-14       0.000    
      2         5         3         5    137502        10     -0.1998E-14      0.4000E-02
      3         5         2         5    137598        10      0.1554E-14      0.4000E-02
